1950-12-21	19.98
1950-12-22	20.07
1950-12-26	19.92
1950-12-27	20.299999
1950-12-28	20.379999
1950-12-29	20.43
1951-01-02	20.41
1951-01-03	20.690001
1951-01-04	20.870001
1951-01-05	20.870001
1951-01-08	20.879999
1951-01-09	21.120001
1951-01-10	20.85
1951-01-11	21.190001
1951-01-12	21.110001
1951-01-15	21.1
1951-01-16	21.459999
1951-01-17	21.549999
1951-01-18	21.4
1951-01-19	21.360001
1951-01-22	21.41
1951-01-23	21.26
1951-01-24	21.16
1951-01-25	21.030001
1951-01-26	21.26
1951-01-29	21.530001
1951-01-30	21.74
1951-01-31	21.66
1951-02-01	21.77
1951-02-02	21.959999
1951-02-05	22.08
1951-02-06	22.120001
1951-02-07	21.99
1951-02-08	22.09
1951-02-09	22.17
1951-02-13	22.209999
1951-02-14	22.120001
1951-02-15	22
1951-02-16	22.129999
1951-02-19	22.15
1951-02-20	21.790001
1951-02-21	21.860001
1951-02-23	21.92
1951-02-26	21.959999
1951-02-27	21.76
1951-02-28	21.799999
1951-03-01	21.85
1951-03-02	21.93
1951-03-05	21.940001
1951-03-06	21.790001
1951-03-07	21.860001
1951-03-08	21.950001
1951-03-09	21.950001
1951-03-12	21.91
1951-03-13	21.41
1951-03-14	21.25
1951-03-15	21.290001
1951-03-16	21.639999
1951-03-19	21.67
1951-03-20	21.52
1951-03-21	21.639999
1951-03-22	21.73
1951-03-26	21.469999
1951-03-27	21.51
1951-03-28	21.26
1951-03-29	21.33
1951-03-30	21.48
1951-04-02	21.4
1951-04-03	21.26
1951-04-04	21.4
1951-04-05	21.690001
1951-04-06	21.719999
1951-04-09	21.68
1951-04-10	21.65
1951-04-11	21.639999
1951-04-12	21.83
1951-04-13	22.09
1951-04-16	22.200001
1951-04-17	22.09
1951-04-18	22.129999
1951-04-19	22.040001
1951-04-20	22.040001
1951-04-23	22.049999
1951-04-24	21.959999
1951-04-25	21.969999
1951-04-26	22.16
1951-04-27	22.389999
1951-04-30	22.43
1951-05-01	22.530001
1951-05-02	22.620001
1951-05-03	22.809999
1951-05-04	22.77
1951-05-07	22.690001
1951-05-08	22.610001
1951-05-09	22.639999
1951-05-10	22.51
1951-05-11	22.33
1951-05-14	22.219999
1951-05-15	21.76
1951-05-16	21.690001
1951-05-17	21.91
1951-05-18	21.51
1951-05-21	21.549999
1951-05-22	21.360001
1951-05-23	21.16
1951-05-24	21.049999
1951-05-25	21.030001
1951-05-28	21.08
1951-05-29	21.35
1951-05-31	21.52
1951-06-01	21.48
1951-06-04	21.24
1951-06-05	21.33
1951-06-06	21.48
1951-06-07	21.559999
1951-06-08	21.49
1951-06-11	21.610001
1951-06-12	21.52
1951-06-13	21.549999
1951-06-14	21.84
1951-06-15	22.040001
1951-06-18	22.049999
1951-06-19	22.02
1951-06-20	21.91
1951-06-21	21.780001
1951-06-22	21.549999
1951-06-25	21.290001
1951-06-26	21.299999
1951-06-27	21.370001
1951-06-28	21.1
1951-06-29	20.959999
1951-07-02	21.1
1951-07-03	21.23
1951-07-05	21.639999
1951-07-06	21.639999
1951-07-09	21.73
1951-07-10	21.629999
1951-07-11	21.68
1951-07-12	21.799999
1951-07-13	21.98
1951-07-16	21.73
1951-07-17	21.92
1951-07-18	21.879999
1951-07-19	21.84
1951-07-20	21.879999
1951-07-23	22.1
1951-07-24	22.440001
1951-07-25	22.32
1951-07-26	22.469999
1951-07-27	22.530001
1951-07-30	22.629999
1951-07-31	22.4
1951-08-01	22.51
1951-08-02	22.82
1951-08-03	22.85
1951-08-06	23.01
1951-08-07	23.030001
1951-08-08	22.93
1951-08-09	22.84
1951-08-10	22.790001
1951-08-13	22.799999
1951-08-14	22.700001
1951-08-15	22.790001
1951-08-16	22.870001
1951-08-17	22.940001
1951-08-20	22.93
1951-08-21	22.83
1951-08-22	22.75
1951-08-23	22.9
1951-08-24	22.879999
1951-08-27	22.85
1951-08-28	22.9
1951-08-29	23.08
1951-08-30	23.24
1951-08-31	23.280001
1951-09-04	23.280001
1951-09-05	23.42
1951-09-06	23.469999
1951-09-07	23.530001
1951-09-10	23.620001
1951-09-11	23.5
